x_from,y_from,x_to,y_to,dist,json
-73.990562,40.771133,-73.972458,40.771133,510.9,{'durations': [[0, 510.9], [551.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.970945, 40.770656], 'name': 'East Drive'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.970945, 40.770656], 'name': 'East Drive'}]}
-73.990562,40.771133,-73.983765,40.771133,259.0,{'durations': [[0, 259], [249.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.983704, 40.771215], 'name': 'West 62nd Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.983704, 40.771215], 'name': 'West 62nd Street'}]}
-73.990562,40.771133,-73.911469,40.771133,1399.1,{'durations': [[0, 1399.1], [1512.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.911119, 40.770889], 'name': '37th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.911119, 40.770889], 'name': '37th Street'}]}
-73.990562,40.771133,-73.984177,40.771133,265.4,{'durations': [[0, 265.4], [242.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.984019, 40.771348], 'name': 'West 62nd Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.984019, 40.771348], 'name': 'West 62nd Street'}]}
-73.990562,40.771133,-73.991486,40.771133,139.7,{'durations': [[0, 139.7], [26.7, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991435, 40.771201], 'name': 'West 58th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991435, 40.771201], 'name': 'West 58th Street'}]}
-73.990562,40.771133,-74.001465,40.771133,374.5,{'durations': [[0, 374.5], [603.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.99931, 40.769511], 'name': ''}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.99931, 40.769511], 'name': ''}]}
-73.990562,40.771133,-73.964951,40.771133,582.7,{'durations': [[0, 582.7], [574.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.965201, 40.770792], 'name': 'East 71st Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.965201, 40.770792], 'name': 'East 71st Street'}]}
-73.990562,40.771133,-73.989975,40.771133,148.0,{'durations': [[0, 148], [29.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.989816, 40.771348], 'name': 'West 59th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.989816, 40.771348], 'name': 'West 59th Street'}]}
-73.990562,40.771133,-74.002708,40.771133,374.5,{'durations': [[0, 374.5], [603.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.99931, 40.769511], 'name': ''}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.99931, 40.769511], 'name': ''}]}
-73.990562,40.771133,-73.970398,40.771133,522.0,{'durations': [[0, 522], [540.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.970408, 40.771142], 'name': 'East Drive'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.970408, 40.771142], 'name': 'East Drive'}]}
-73.990562,40.771133,-73.957481,40.771133,754.4,{'durations': [[0, 754.4], [743.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.95756, 40.771025], 'name': 'East 75th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.95756, 40.771025], 'name': 'East 75th Street'}]}
-73.990562,40.771133,-73.976135,40.771133,293.1,{'durations': [[0, 293.1], [380.7, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.976385, 40.7709], 'name': '65th Street Transverse'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.976385, 40.7709], 'name': '65th Street Transverse'}]}
-73.990562,40.771133,-73.954109,40.771133,765.2,{'durations': [[0, 765.2], [821.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.954057, 40.771204], 'name': 'East 77th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.954057, 40.771204], 'name': 'East 77th Street'}]}
-73.990562,40.771133,-73.962952,40.771133,558.3,{'durations': [[0, 558.3], [593.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.963173, 40.770831], 'name': 'East 72nd Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.963173, 40.770831], 'name': 'East 72nd Street'}]}
-73.990562,40.771133,-74.002159,40.771133,374.5,{'durations': [[0, 374.5], [603.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.99931, 40.769511], 'name': ''}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.99931, 40.769511], 'name': ''}]}
-73.990562,40.771133,-73.995117,40.771133,126.2,{'durations': [[0, 126.2], [164, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.994805, 40.7711], 'name': 'Frontage Road'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.994805, 40.7711], 'name': 'Frontage Road'}]}
-73.990562,40.771133,-73.9935,40.771133,49.7,{'durations': [[0, 49.7], [57.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.993462, 40.771185], 'name': 'West 57th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.993462, 40.771185], 'name': 'West 57th Street'}]}
-73.990562,40.771133,-73.988815,40.771133,128.8,{'durations': [[0, 128.8], [48.5, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.988933, 40.770974], 'name': 'West 59th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.988933, 40.770974], 'name': 'West 59th Street'}]}
-73.990562,40.771133,-73.967468,40.771133,587.8,{'durations': [[0, 587.8], [612.5, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.967583, 40.770975], 'name': 'East 70th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.967583, 40.770975], 'name': 'East 70th Street'}]}
-73.990562,40.771133,-73.993309,40.771133,48.1,{'durations': [[0, 48.1], [55.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.993316, 40.771124], 'name': 'West 57th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.993316, 40.771124], 'name': 'West 57th Street'}]}
-73.990562,40.771133,-73.980408,40.771133,420.1,{'durations': [[0, 420.1], [323.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.980211, 40.771396], 'name': 'West 64th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.980211, 40.771396], 'name': 'West 64th Street'}]}
-73.990562,40.771133,-73.962273,40.771133,643.5,{'durations': [[0, 643.5], [632.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.962159, 40.771288], 'name': 'East 73rd Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.962159, 40.771288], 'name': 'East 73rd Street'}]}
-73.990562,40.771133,-73.970352,40.771133,522.5,{'durations': [[0, 522.5], [539.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.970381, 40.771159], 'name': 'East Drive'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.970381, 40.771159], 'name': 'East Drive'}]}
-73.990562,40.771133,-73.988777,40.771133,128.2,{'durations': [[0, 128.2], [49.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.988904, 40.770962], 'name': 'West 59th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.988904, 40.770962], 'name': 'West 59th Street'}]}
-73.990562,40.771133,-73.969315,40.771133,533.4,{'durations': [[0, 533.4], [528.7, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.969695, 40.771511], 'name': 'East Drive'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.969695, 40.771511], 'name': 'East Drive'}]}
-73.990562,40.771133,-73.994476,40.771133,313.7,{'durations': [[0, 313.7], [127.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.994598, 40.771149], 'name': 'Henry Hudson Parkway'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.994598, 40.771149], 'name': 'Henry Hudson Parkway'}]}
-73.990562,40.771133,-73.991776,40.771133,133.8,{'durations': [[0, 133.8], [32.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991654, 40.771295], 'name': 'West 58th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991654, 40.771295], 'name': 'West 58th Street'}]}
-73.990562,40.771133,-73.987267,40.771133,90.2,{'durations': [[0, 90.2], [219.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.987298, 40.771091], 'name': 'West 60th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.987298, 40.771091], 'name': 'West 60th Street'}]}
-73.990562,40.771133,-73.962349,40.771133,644.9,{'durations': [[0, 644.9], [631.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.962216, 40.771313], 'name': 'East 73rd Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.962216, 40.771313], 'name': 'East 73rd Street'}]}
-73.990562,40.771133,-73.959991,40.771133,653.9,{'durations': [[0, 653.9], [732.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.959955, 40.771182], 'name': 'East 74th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.959955, 40.771182], 'name': 'East 74th Street'}]}
-73.990562,40.771133,-73.957603,40.771133,756.9,{'durations': [[0, 756.9], [741.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.957653, 40.771064], 'name': 'East 75th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.957653, 40.771064], 'name': 'East 75th Street'}]}
-73.990562,40.771133,-73.96727,40.771133,592.6,{'durations': [[0, 592.6], [607.7, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.967431, 40.770912], 'name': 'East 70th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.967431, 40.770912], 'name': 'East 70th Street'}]}
-73.990562,40.771133,-73.952904,40.771133,778.9,{'durations': [[0, 778.9], [910.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.952678, 40.771441], 'name': 'East 78th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.952678, 40.771441], 'name': 'East 78th Street'}]}
-73.990562,40.771133,-73.990974,40.771133,150.1,{'durations': [[0, 150.1], [16.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991048, 40.771034], 'name': 'West 58th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991048, 40.771034], 'name': 'West 58th Street'}]}
-73.990562,40.771133,-73.991478,40.771133,139.9,{'durations': [[0, 139.9], [26.5, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991429, 40.771198], 'name': 'West 58th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991429, 40.771198], 'name': 'West 58th Street'}]}
-73.990562,40.771133,-73.995415,40.771133,126.6,{'durations': [[0, 126.6], [163.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.994811, 40.771069], 'name': 'Frontage Road'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.994811, 40.771069], 'name': 'Frontage Road'}]}
-73.990562,40.771133,-74.010605,40.771133,854.0,{'durations': [[0, 854], [1022, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-74.011355, 40.772504], 'name': ''}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-74.011355, 40.772504], 'name': ''}]}
-73.990562,40.771133,-74.005966,40.771133,857.7,{'durations': [[0, 857.7], [1019.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-74.010758, 40.773233], 'name': ''}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-74.010758, 40.773233], 'name': ''}]}
-73.990562,40.771133,-73.987419,40.771133,87.7,{'durations': [[0, 87.7], [221.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.987414, 40.77114], 'name': 'West 60th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.987414, 40.77114], 'name': 'West 60th Street'}]}
-73.990562,40.771133,-73.984421,40.771133,269.2,{'durations': [[0, 269.2], [239.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.984205, 40.771427], 'name': 'West 62nd Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.984205, 40.771427], 'name': 'West 62nd Street'}]}
-73.990562,40.771133,-73.991508,40.771133,139.3,{'durations': [[0, 139.3], [27.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991452, 40.771208], 'name': 'West 58th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.991452, 40.771208], 'name': 'West 58th Street'}]}
-73.990562,40.771133,-73.978645,40.771133,405.5,{'durations': [[0, 405.5], [357.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.978347, 40.770904], 'name': 'West Drive'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.978347, 40.770904], 'name': 'West Drive'}]}
-73.990562,40.771133,-73.978531,40.771133,404.9,{'durations': [[0, 404.9], [357.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.97829, 40.770947], 'name': 'West Drive'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.97829, 40.770947], 'name': 'West Drive'}]}
-73.990562,40.771133,-73.961662,40.771133,628.4,{'durations': [[0, 628.4], [626, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.961683, 40.771142], 'name': 'Lexington Avenue'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.961683, 40.771142], 'name': 'Lexington Avenue'}]}
-73.990562,40.771133,-73.956032,40.771133,730.5,{'durations': [[0, 730.5], [888.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.955989, 40.771192], 'name': 'East 76th Street'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.955989, 40.771192], 'name': 'East 76th Street'}]}
-73.990562,40.771133,-73.97464,40.771133,301.2,{'durations': [[0, 301.2], [388.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.975486, 40.770346], 'name': '65th Street Transverse'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.975486, 40.770346], 'name': '65th Street Transverse'}]}
-73.990562,40.771133,-73.978973,40.771133,275.0,{'durations': [[0, 275], [306.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.979505, 40.771357], 'name': 'Central Park West'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.979505, 40.771357], 'name': 'Central Park West'}]}
-73.990562,40.771133,-73.968414,40.771133,571.6,{'durations': [[0, 571.6], [486.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.968096, 40.771003], 'name': '5th Avenue'}], 'sources': [{'location': [-73.990751, 40.77121], 'name': '11th Avenue'}, {'location': [-73.968096, 40.771003], 'name': '5th Avenue'}]}
